id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,target
7264,0.013535,tcp,-,FIN,16,18,1540,1644,2438.123315,31,29,853490.9375,917916.5,4,4,0.8806,0.768647,61.164413,1.413177,255,2956943869,2959003029,255,0.000582,0.000462,0.00012,96,91,0,0,12,0,9,12,1,7,0,0,0,18,7,0,Normal,0,0
34804,0.024065,tcp,-,FIN,48,50,2958,32368,4030.750207,31,29,963058.4375,10545107.0,7,18,0.504106,0.478143,27.316379,27.519349,255,2695877771,546634018,255,0.000782,0.000625,0.000157,62,647,0,0,2,0,3,1,1,1,0,0,0,4,5,0,Normal,0,0
28560,0.000967,udp,dns,CON,2,2,130,162,3102.378397,31,29,537745.5625,670113.75,0,0,0.001,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,1,1,2,0,0,0,1,2,0,Normal,0,0
3312,0.010869,tcp,-,FIN,38,40,2438,18508,7084.368317,31,29,1747354.875,13282547.0,7,13,0.285324,0.271105,0.0,16.371121,255,1392264342,1412930794,255,0.0007,0.000563,0.000137,64,463,0,0,5,0,1,1,1,1,0,0,0,3,2,0,Normal,0,0
32742,0.510235,tcp,smtp,FIN,52,42,37496,3380,182.26895,31,29,576597.0625,51740.86328,18,8,9.995157,12.43278,782.624144,25.029299,255,3750640182,3871597945,255,0.000649,0.000487,0.000162,721,80,0,0,2,0,3,2,2,2,0,0,0,3,3,0,Normal,0,0
32731,0.004146,tcp,http,FIN,8,10,1044,824,4100.337769,31,29,1763627.625,1431741.5,2,2,0.542571,0.398889,34.954805,0.728455,255,3436720166,3441843659,255,0.00068,0.000552,0.000128,131,82,1,83,2,0,3,1,1,1,0,0,1,8,2,0,Normal,0,0
70755,0.680956,tcp,-,FIN,16,6,9455,268,30.838997,254,252,104147.6953,2631.594482,5,1,45.339334,106.367,3060.595449,173.099656,255,2548459993,4022917082,255,0.299759,0.149112,0.150647,591,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Normal,0,0
74084,1e-05,udp,-,INT,2,0,1424,0,100000.0025,254,0,569600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,712,0,0,0,15,2,30,8,1,14,0,0,0,9,14,0,Normal,0,0
46802,1.024635,tcp,-,CON,6,2,978,86,6.831701,62,252,6363.241699,335.729309,2,1,204.927,0.008,10370.39654,0.0,255,99475155,3396980980,255,0.431648,0.270342,0.161306,163,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,Normal,0,0
41852,0.638321,tcp,-,FIN,10,6,588,268,23.499149,254,252,6642.42627,2807.36499,2,1,64.777667,111.913797,3475.692917,174.388609,255,1785152976,569251769,255,0.15562,0.078747,0.076873,59,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0,0
1082,2.985014,tcp,-,FIN,16,18,1540,1644,11.055225,31,29,3869.998535,4162.124512,4,4,198.978862,172.168125,14019.29241,324.642812,255,1492003500,1199044736,255,0.059042,0.058151,0.000891,96,91,0,0,6,0,10,6,1,3,0,0,0,6,9,0,Normal,0,0
42513,0.536881,tcp,-,FIN,10,8,1526,354,31.664371,254,252,20473.81055,4619.272949,2,1,56.391111,68.52557,3807.07787,114.229227,255,3824267978,3999898463,255,0.105382,0.057193,0.048189,153,44,0,0,11,1,3,3,1,10,0,0,0,4,10,0,Normal,0,0
77284,1.011875,tcp,-,FIN,16,12,1008,678,26.683137,254,252,7471.27832,4917.603516,4,4,67.458332,87.994633,3713.433938,133.437469,255,1640080049,1045779064,255,0.084124,0.043149,0.040975,63,57,0,0,7,1,3,3,1,7,0,0,0,3,7,0,Normal,0,0
76632,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,2,2,1,7,0,0,0,2,7,0,Normal,0,0
26733,0.652272,tcp,-,FIN,16,18,1540,1644,50.592392,31,29,17710.4043,19047.26953,4,4,43.460868,38.33859,2533.797647,75.749648,255,2920969498,2945865917,255,0.000637,0.000505,0.000132,96,91,0,0,14,0,9,5,1,7,0,0,0,13,6,0,Normal,0,0
11737,0.00105,udp,dns,CON,2,2,146,178,2857.142959,31,29,556190.5,678095.25,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,5,6,0,Normal,0,0
43381,5e-06,igmp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Normal,0,0
29777,0.067959,tcp,-,FIN,48,50,2958,32642,1427.331119,31,29,341029.125,3765799.75,7,18,1.438149,1.373102,81.167293,79.258401,255,775642467,3002473179,255,0.000838,0.000674,0.000164,62,653,0,0,9,0,2,1,1,4,0,0,0,7,5,0,Normal,0,0
15667,0.001982,udp,-,CON,4,4,536,304,3531.78615,31,29,1622603.5,920282.5625,0,0,0.524,0.242333,0.735391,0.34059,0,0,0,0,0.0,0.0,0.0,134,76,0,0,4,0,2,1,1,3,0,0,0,3,6,0,Normal,0,0
12402,1.019401,tcp,http,FIN,12,18,1580,10168,28.44808,31,29,11371.38477,75369.75781,3,5,92.638092,59.932472,9544.518838,7690.795274,255,3989809073,1845499861,255,0.000676,0.000546,0.00013,132,565,1,3924,2,0,1,1,1,3,0,0,1,3,2,0,Normal,0,0
3532,0.018255,tcp,-,FIN,16,18,1540,1644,1807.724003,31,29,632812.9375,680580.6875,4,4,1.1964,1.047235,72.843695,2.244564,255,2384559772,238915394,255,0.000563,0.000449,0.000114,96,91,0,0,11,0,6,8,1,5,0,0,0,11,6,0,Normal,0,0
40279,3.149061,tcp,-,FIN,184,192,14296,45624,119.083118,31,29,36122.51563,115302.9453,39,59,17.206021,16.659036,1449.432322,1416.264947,255,3324336891,1175017251,255,0.000613,0.000497,0.000116,78,238,0,0,4,0,3,1,1,2,0,0,0,2,4,0,Normal,0,0
72149,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.812,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0,0
77004,5e-06,udp,-,INT,2,0,1322,0,200000.0051,254,0,1057600000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,661,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,Normal,0,0
10029,0.465852,tcp,smtp,FIN,52,42,37268,3380,199.634222,31,29,627701.5,56670.35938,18,8,9.125549,11.348609,780.305837,25.431771,255,3411475179,3416652185,255,0.000697,0.000555,0.000142,717,80,0,0,1,0,4,1,1,2,0,0,0,1,1,0,Normal,0,0
30487,0.036654,tcp,-,FIN,60,62,3614,50036,3301.140462,31,29,775686.1875,10744585.0,7,24,0.626,0.591,38.358905,36.715087,255,2191087763,2195939361,255,0.001941,0.001187,0.000754,60,807,0,0,6,0,1,1,1,1,0,0,0,2,4,0,Normal,0,0
40875,0.124194,udp,-,CON,4,4,568,312,56.36343,31,29,27440.9375,15073.19141,0,0,36.320668,36.288,51.350332,51.307668,0,0,0,0,0.0,0.0,0.0,142,78,0,0,11,0,6,1,1,3,0,0,0,13,6,0,Normal,0,0
69504,0.694927,tcp,http,FIN,10,8,838,1120,24.463002,62,252,8691.560547,11281.76074,2,2,77.214111,78.232141,3892.709114,147.8535,255,3560363132,2798398160,255,0.1745,0.118242,0.056258,84,140,1,139,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0,0
7243,0.368785,tcp,ssh,FIN,64,58,6032,8010,328.104457,31,29,128812.1797,170766.1719,14,17,5.948145,6.45707,378.219903,396.776131,255,2704816182,555537897,255,0.000745,0.0006,0.000145,94,138,0,0,1,0,2,1,1,3,0,0,0,4,1,0,Normal,0,0
109888,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.66,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,0
36195,2.947602,tcp,http,FIN,366,746,19514,1087890,376.916554,31,29,52818.52734,2948653.25,2,370,8.074764,3.955891,454.45494,287.566904,255,4162332298,4167547781,255,0.000575,0.00046,0.000115,53,1458,1,524288,2,0,2,2,1,4,0,0,1,3,2,0,Normal,0,0
4757,0.920376,tcp,-,FIN,10,8,2530,354,18.470712,254,252,19791.91016,2694.551025,2,1,99.848778,112.622,5183.383773,228.9675,255,268810634,303799353,255,0.239317,0.132017,0.1073,253,44,0,0,4,1,1,1,1,3,0,0,0,1,4,0,Normal,0,0
25175,0.035074,udp,-,CON,4,4,520,304,199.578039,31,29,88954.78125,52004.33594,0,0,6.974333,7.349333,9.851883,10.38787,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,3,1,1,3,0,0,0,4,13,0,Normal,0,0
6235,1.154642,tcp,http,FIN,348,746,18578,1087890,946.613767,31,29,128351.4766,7527403.5,2,370,3.326605,1.54914,198.997118,120.495538,255,205565561,206583265,255,0.000689,0.00053,0.000159,53,1458,1,524288,2,0,3,2,2,2,0,0,2,4,2,0,Normal,0,0
21139,0.005925,tcp,ssh,FIN,32,24,3728,5474,9282.700141,31,29,4876962.0,7083206.5,7,7,0.1975,0.225174,12.388454,0.329974,255,878574477,3024276477,255,0.000745,0.000615,0.00013,117,228,0,0,1,0,1,1,1,2,0,0,0,2,2,0,Normal,0,0
35812,1.050977,tcp,ftp,FIN,52,54,2934,3740,99.90704,31,29,21907.23438,27943.52344,11,15,20.596942,19.819887,1691.419131,54.953137,255,275491190,377864523,255,0.000645,0.000519,0.000126,56,69,0,0,1,0,7,1,1,4,1,1,0,5,3,0,Normal,0,0
70660,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,3,0,Normal,0,0
9388,0.01992,tcp,-,FIN,16,18,1540,1644,1656.626439,31,29,579919.625,623694.75,4,4,1.307267,1.143647,82.076169,2.136223,255,1665046333,3819614737,255,0.000571,0.000456,0.000115,96,91,0,0,6,0,8,6,1,6,0,0,0,8,7,0,Normal,0,0
35235,0.035905,tcp,-,FIN,52,54,3182,39076,2924.383805,31,29,695390.625,8545439.0,7,20,0.71184,0.666604,49.59814,46.341891,255,3198385600,3198705185,255,0.000697,0.000566,0.000131,61,724,0,0,11,0,3,1,1,2,0,0,0,7,4,0,Normal,0,0
110135,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,4,1,Normal,0,0
16530,0.022348,tcp,ftp,FIN,52,54,2934,3742,4698.407072,31,29,1030248.813,1314838.0,11,15,0.44048,0.411717,28.581598,0.671129,255,2771160939,2772155562,255,0.000676,0.000523,0.000153,56,69,0,0,1,0,9,1,1,8,1,1,0,7,2,0,Normal,0,0
42392,1.046023,tcp,-,FIN,10,8,534,354,16.252033,254,252,3678.695312,2370.884766,2,1,116.224778,135.172578,7422.517683,205.213141,255,2179271275,4005534172,255,0.166825,0.098935,0.06789,53,44,0,0,4,1,1,1,1,3,0,0,0,2,2,0,Normal,0,0
31725,0.001017,udp,dns,CON,2,2,146,178,2949.852669,31,29,574238.0,700098.375,0,0,0.001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,6,2,1,2,0,0,0,4,3,0,Normal,0,0
67984,0.510771,tcp,-,FIN,10,6,574,268,29.36737,254,252,8097.5625,3508.421631,2,1,52.939778,89.674602,3000.736232,126.845117,255,3423919231,4086710174,255,0.122684,0.062389,0.060295,57,45,0,0,5,1,3,2,2,5,0,0,0,2,6,0,Normal,0,0
80949,0.534047,tcp,http,FIN,10,8,828,1066,31.832404,62,252,11175.0459,13976.29785,2,2,59.338556,60.476855,2918.248049,99.108773,255,1232103614,352881835,255,0.152411,0.088684,0.063727,83,133,1,126,10,1,6,5,2,10,0,0,4,5,10,0,Normal,0,0
36013,0.017374,tcp,-,FIN,42,40,2646,23404,4662.138941,31,29,1189363.5,10507195.0,7,14,0.42425,0.432513,0.0,32.136085,255,173840382,2339262923,255,0.00063,0.000503,0.000127,63,585,0,0,6,0,4,1,1,2,0,0,0,3,11,0,Normal,0,0
44213,1.312352,tcp,-,FIN,60,14,68199,612,55.625322,254,252,408811.0625,3468.581787,27,1,21.407814,94.691461,2020.447024,120.03725,255,373888366,2866961981,255,0.199044,0.081362,0.117682,1137,44,0,0,2,1,1,1,1,3,0,0,0,1,4,0,Normal,0,0
24474,0.001032,udp,-,CON,2,2,130,162,2906.976908,31,29,503876.0,627907.0,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,21,0,2,1,1,1,0,0,0,3,15,0,Normal,0,0
18969,0.075897,tcp,-,FIN,48,50,2958,32642,1278.047868,31,29,305361.2188,3371938.25,7,18,1.608255,1.537898,127.881971,121.987706,255,4277830970,2178047711,255,0.000676,0.000535,0.000141,62,653,0,0,4,0,2,1,1,2,0,0,0,3,8,0,Normal,0,0
29107,0.043488,tcp,-,FIN,96,98,5486,92746,4438.005929,31,29,998712.3125,16887418.0,7,42,0.454263,0.442773,23.115189,23.085914,255,1473129389,1489893676,255,0.000667,0.000536,0.000131,57,946,0,0,10,0,1,1,1,1,0,0,0,3,2,0,Normal,0,0
17732,0.001131,udp,dns,CON,2,2,146,178,2652.5199,31,29,516357.2188,629531.375,0,0,0.002,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,4,2,0,Normal,0,0
25504,0.000944,udp,dns,CON,2,2,146,178,3177.966006,31,29,618644.0625,754237.25,0,0,0.004,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,1,0,Normal,0,0
24015,0.009131,tcp,-,FIN,36,38,2334,16920,7994.742852,31,29,1988829.125,14434344.0,7,12,0.251943,0.230892,0.0,13.338025,255,2477215683,338811640,255,0.000746,0.000584,0.000162,65,445,0,0,10,0,3,1,1,1,0,0,0,2,7,0,Normal,0,0
45877,0.730198,tcp,-,FIN,10,8,588,354,23.281356,254,252,5806.644043,3396.338867,2,1,81.133111,95.494859,4896.379031,153.972047,255,3739617064,1069325112,255,0.129414,0.061057,0.068357,59,44,0,0,7,1,1,1,1,4,0,0,0,3,3,0,Normal,0,0
31171,0.013628,tcp,-,FIN,16,18,1540,1644,2421.485108,31,29,847666.5625,911652.4375,4,4,0.887533,0.773235,61.145011,1.428492,255,1870681355,1877035045,255,0.000614,0.00048,0.000134,96,91,0,0,9,0,8,6,1,6,0,0,0,11,8,0,Normal,0,0
25803,0.104931,tcp,-,FIN,44,46,2766,24004,848.176446,31,29,206154.5313,1790357.5,7,16,2.43214,2.319111,139.430354,134.872986,255,3977730584,4032095991,255,0.000699,0.000567,0.000132,63,522,0,0,6,0,6,1,1,1,0,0,0,3,5,0,Normal,0,0
42095,7e-06,udp,-,INT,2,0,1226,0,142857.1409,254,0,700571392.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,613,0,0,0,15,2,3,3,1,15,0,0,0,3,15,0,Normal,0,0
89059,0.963931,tcp,-,FIN,10,6,2516,268,15.561279,254,252,18798.02539,1859.054199,2,1,106.988889,172.987594,5534.05334,276.768062,255,308367813,1609049323,255,0.192527,0.098984,0.093543,252,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Normal,0,0
13267,0.379182,tcp,-,FIN,28,30,4456,3080,150.323587,31,29,90658.3125,62829.98438,7,7,14.031592,13.056655,746.399383,18.461785,255,3620206056,1508925210,255,0.000665,0.000535,0.00013,159,103,0,0,7,0,5,1,1,3,0,0,0,4,8,0,Normal,0,0
114358,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,0
105601,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,3,0,Normal,0,0
34871,0.001083,udp,dns,CON,2,2,146,178,2770.083151,31,29,539242.875,657433.0625,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,6,2,0,Normal,0,0
5882,0.001044,udp,dns,CON,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.002,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,2,1,1,0,0,0,6,4,0,Normal,0,0
4977,0.031101,tcp,smtp,FIN,52,40,37268,3276,2925.950975,31,29,9402142.0,821838.5625,18,8,0.601745,0.77641,34.276244,1.663849,255,3951082158,1806895809,255,0.000971,0.000817,0.000154,717,82,0,0,3,0,2,1,1,3,0,0,0,4,2,0,Normal,0,0
28871,0.001059,udp,dns,CON,2,2,146,178,2832.861107,31,29,551463.625,672332.375,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,6,1,1,3,0,0,0,1,5,0,Normal,0,0
8754,1.168127,tcp,http,FIN,14,18,1684,10168,26.538212,31,29,10711.16504,65773.67188,3,5,89.827846,68.682882,9884.417191,8652.997843,255,1765956838,1766930422,255,0.000636,0.000515,0.000121,120,565,1,3924,3,0,2,2,1,1,0,0,1,2,1,0,Normal,0,0
13885,0.004829,tcp,-,FIN,18,18,3936,2456,7247.877083,31,29,6159453.0,3843445.75,7,7,0.265529,0.252412,13.489624,0.350228,255,3537755675,1395491657,255,0.000659,0.000534,0.000125,219,136,0,0,12,0,6,1,1,7,0,0,0,6,11,0,Normal,0,0
27236,0.095129,tcp,-,FIN,22,24,2054,2478,473.041879,31,29,164912.9063,199728.7969,6,6,4.512667,4.110956,405.181661,386.642371,255,170077820,170366559,255,0.000682,0.000558,0.000124,93,103,0,0,2,0,2,1,1,3,0,0,0,2,3,0,Normal,0,0
65923,7.907635,tcp,-,REQ,6,0,270,0,0.6323,254,0,227.628098,0.0,5,0,1581.527,0.0,2802.7345,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,36,6,8,2,2,32,0,0,0,7,32,0,Normal,0,0
74364,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1,1
23418,1.225206,tcp,-,FIN,14,18,1684,10168,25.301867,31,29,10212.16016,62709.45313,3,5,94.219151,72.039529,8926.013181,7816.114152,255,2590482445,458673919,255,0.000676,0.000527,0.000149,120,565,0,0,9,0,2,2,1,1,0,0,0,4,14,0,Normal,0,0
29566,0.023787,tcp,-,FIN,60,62,3614,50036,5086.812277,31,29,1195274.75,16556607.0,7,24,0.411965,0.385433,22.101379,21.417917,255,2552699563,403468882,255,0.000796,0.000654,0.000142,60,807,0,0,3,0,3,1,1,1,0,0,0,3,13,0,Normal,0,0
22973,0.016937,tcp,-,FIN,48,50,2958,33044,5727.106106,31,29,1368365.125,15296215.0,7,18,0.368644,0.33498,0.0,19.439366,255,313942544,2482398472,255,0.000651,0.000519,0.000132,62,661,0,0,10,0,2,1,1,1,0,0,0,7,10,0,Normal,0,0
29873,0.63466,tcp,ftp,FIN,52,54,2934,3740,165.442913,31,29,36277.69141,46273.59375,11,15,12.68642,11.964208,1325.07108,51.460477,255,3857996383,3854830834,255,0.000678,0.000552,0.000126,56,69,0,0,1,0,2,1,1,4,1,1,0,2,1,0,Normal,0,0
113228,0.859906,tcp,http,FIN,10,14,830,11294,26.747109,62,252,6949.59668,97573.45313,2,5,95.545111,56.733768,4929.050187,4794.775354,255,3953134736,818836148,255,0.257312,0.122085,0.135227,83,807,1,5105,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1,1
31737,3.301027,tcp,ftp,CON,42,41,2402,2880,24.840754,31,29,5683.07959,6810.001953,10,12,80.009075,82.512172,6144.052762,187.60275,255,702279855,875426646,255,0.000717,0.000537,0.00018,57,70,0,0,3,0,3,2,1,2,0,0,0,5,2,0,Normal,0,0
25535,0.07943,tcp,-,FIN,40,40,2542,20718,994.586441,31,29,249678.9688,2034596.5,7,13,2.026641,2.023538,112.034933,2.773051,255,2944426372,799268900,255,0.000636,0.000508,0.000128,64,518,0,0,9,0,2,1,1,1,0,0,0,1,12,0,Normal,0,0
23453,1.005822,tcp,-,FIN,12,18,1580,10168,28.832141,31,29,11524.90234,76387.28125,3,5,91.400001,59.135295,9530.484853,7675.206963,255,828908848,2975356290,255,0.000655,0.000518,0.000137,132,565,0,0,13,0,2,1,1,1,0,0,0,4,17,0,Normal,0,0
27383,0.004733,tcp,-,FIN,22,14,1470,1728,7394.887041,31,29,2373125.0,2712867.25,5,4,0.225381,0.292538,13.841102,0.391468,255,814922753,815358018,255,0.000959,0.000793,0.000166,67,123,0,0,5,0,3,1,1,1,0,0,0,6,18,0,Normal,0,0
8585,1.005599,tcp,http,FIN,12,18,1580,10168,28.838532,31,29,11527.45703,76404.21094,3,5,91.387638,59.122238,9530.168802,7674.554477,255,772787622,2923428429,255,0.000642,0.000518,0.000124,132,565,1,3924,3,0,1,1,1,1,0,0,1,2,3,0,Normal,0,0
3974,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,11,6,0,DoS,1,1
37137,0.018737,tcp,-,FIN,16,18,1540,1644,1761.221162,31,29,616534.125,663073.0625,4,4,1.226933,1.074588,74.149625,2.073506,255,336894884,342399556,255,0.000588,0.000463,0.000125,96,91,0,0,10,0,6,5,1,5,0,0,0,12,13,0,Normal,0,0
27037,0.001148,udp,dns,CON,2,2,146,178,2613.240395,31,29,508710.7813,620209.0625,0,0,0.01,0.03,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,3,1,1,0,0,0,4,2,0,Normal,0,0
114124,2.567916,tcp,http,FIN,78,474,3796,620637,214.570889,62,252,11676.39453,1929433.875,2,235,33.349557,5.427493,1720.671823,699.172437,255,1087531788,1635642248,255,0.052264,0.006817,0.045447,49,1309,1,300541,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1,1
10736,1.85067,tcp,http,FIN,364,746,19410,1087890,599.242443,31,29,83675.64063,4696383.5,2,370,5.09741,2.483495,264.294245,148.650865,255,2441540703,2442544317,255,0.000598,0.000463,0.000135,53,1458,1,524288,2,0,1,1,1,2,0,0,1,2,2,0,Normal,0,0
28927,0.013928,tcp,-,FIN,44,46,2766,24004,6390.005797,31,29,1553130.375,13488225.0,7,16,0.316233,0.297422,18.983703,18.475129,255,1053128616,1058811509,255,0.00069,0.000541,0.000149,63,522,0,0,14,0,3,1,1,1,0,0,0,2,6,0,Normal,0,0
2404,0.013148,tcp,-,FIN,16,18,1540,1644,2509.887347,31,29,878612.6875,944934.5625,4,4,0.854867,0.746647,59.262557,1.37173,255,4079263982,4081230609,255,0.000563,0.000451,0.000112,96,91,0,0,10,0,7,6,1,9,0,0,0,8,9,0,Normal,0,0
71224,0.484416,tcp,-,FIN,10,6,534,268,30.96512,254,252,7943.585449,3699.299805,2,1,46.676667,79.63,2379.704032,111.707172,255,2949551297,693079734,255,0.129093,0.086259,0.042834,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0,0
18543,0.001051,udp,dns,CON,2,2,146,178,2854.424439,31,29,555661.3125,677450.0625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,1,0,0,0,1,3,0,Normal,0,0
72955,2e-06,udp,-,INT,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,2,1,1,2,0,0,0,1,6,0,Normal,0,0
92998,4e-06,crtp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,DoS,1,1
66200,1.029072,tcp,-,FIN,14,14,796,764,26.23723,254,252,5752.755859,5519.535645,4,4,79.133921,72.266383,4435.684928,108.66918,255,2180480307,2370344525,255,0.156074,0.0896,0.066474,57,55,0,0,8,1,2,2,1,6,0,0,0,3,6,0,Normal,0,0
101985,0.472662,tcp,-,CON,6,2,986,86,14.809737,62,252,13912.69043,727.792786,2,1,94.5324,0.001,5618.5293,0.0,255,2350647646,2363197693,255,0.388289,0.216776,0.171513,164,43,0,0,9,3,7,3,1,9,0,0,0,3,13,0,Normal,0,0
38916,0.001096,udp,dns,CON,2,2,146,178,2737.226368,31,29,532846.75,649635.0625,0,0,0.012,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,5,3,2,2,0,0,0,3,2,0,Normal,0,0
31733,0.001114,udp,dns,CON,2,2,146,178,2692.998243,31,29,524237.0,639138.25,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,2,1,1,0,0,0,4,2,0,Normal,0,0
105640,6e-06,sctp,-,INT,2,0,78,0,166666.6608,254,0,52000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1,1
17122,0.222843,tcp,-,FIN,24,24,4248,2768,210.910815,31,29,146147.7344,95241.9375,7,7,9.675565,9.664652,682.570682,19.163756,255,2205054888,58738085,255,0.00069,0.000553,0.000137,177,115,0,0,6,0,4,1,1,6,0,0,0,4,9,0,Normal,0,0
20662,0.008344,tcp,-,FIN,22,26,2054,2582,5632.78989,31,29,1880153.375,2380632.75,6,6,0.379571,0.3108,21.338674,19.72392,255,2050960787,4200833548,255,0.000678,0.000565,0.000113,93,99,0,0,8,0,3,3,1,3,0,0,0,3,11,0,Normal,0,0
46293,1.204013,tcp,http,FIN,12,10,942,1326,17.441672,62,252,5740.801758,7933.469238,2,2,109.455726,127.716555,7495.981179,181.607578,255,900415549,3922268167,255,0.109049,0.053875,0.055174,79,133,1,195,2,1,1,2,1,1,0,0,1,2,1,0,Normal,0,0
75069,8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,19,1,1,38,0,0,0,20,5,0,Normal,0,0
